CUSTOMER_IDENTIFIER,DATE_LAST_UPDATED,SEX_CODE,INCOME_GROUP_CODE,NUMBER_OF_ACCOUNTS,OCCUPATIONAL_STATUS_CODE,AGE
ID_77eafbcbd31705c767725f257b8633707f8cf33602ff88a58d40c60f6d1f82670447ca49cc1f27f267df3a758aaae48907a04630b8051d3152692db77a8c410a,2022-09,1,13,12,1,31
ID_92e56ac38a50087d719f9532fe896e452e25348355b04081ab10297db96941b874f8cdd85c4318d99027420a086ae5689db68092e48adde7279295d01e11546d,2022-09,0,13,12,1,35
ID_9305efa274fddb49f66e90371a4c2b5dc78bfc7c2b3d8f4b23423308a864a3162a4f907175100f402d0b31edc3a8727b6d80ab77ce306dd3a9a4a4dd3e07ad52,2022-08,0,7,8,1,43
ID_93de2ba15f5c31eafa0bb2f9b4368b123e212704008859ae4ce775efef4daba0b320b987e710221a2fe1047832379005bcb5b50ba60bfb3fb3b0856a8661464a,2022-08,0,12,16,1,43
ID_9c32f6cb99c64872160fe190a4d9f42e0c0dce14039f98e806dbc664df7f5e5f4488a0ade048104ba27cf7c4cee2ed71db01eadade9474e9880a13a61b204023,2022-06,0,12,7,1,22
ID_9cdd07ea17f2ac79a96202085087f9b264a17e93c932563c57866b21ce26de917152ee3bf09703a3389b1dcebf1ed348a16e2edb008d13189667f9153e234b3b,2022-09,1,7,4,1,39
ID_9d08d6211eb1bc98dff2071524ace788a2fcdee5e4551c4e4a6848797856dccfc7a2868f71bb50658ada6d9dd83ea4e8bd91842b7422b4458062a3ada6b72524,2022-09,0,16,16,1,53
ID_9f3fcbc749f050d4d5adc634f49b5afc9862a9c7b02232988eb0d98d607487f457f9fe8f9746b144be235bcfcbe6a0ae1f31f8d7d3ba6ff93ff04ccf304578bf,2022-07,1,17,8,1,30
ID_a6d5381f3dec661ffcaeca0515a6d5e9fb91c295da0e3c4d155c3e3a10b3fe378c028325ea96dacbf539ba5383aea3bfe5a40ad199537ca02b1f09e2faf94b19,2022-08,0,8,8,1,32
ID_cf5146bfcf47f2337f821902a34d642ec136d543cc2ecedc1befa04f9ad10bee832bae48e45f3aab7e455a4bd6c88a01366cb705dfbdbc5433cdcea872ca1ca3,2022-07,0,6,5,1,36
ID_d49956c4b6d0402f954c833c303f5d2b51434ea0d861c2953f95d7735cea3332d4a9f95130b74170c7fd8ce34c022a8664ce76167a3076d97ba17b76430de3ff,2022-05,0,10,7,1,43
ID_e9106fd1434fb6e57a0f1783660dc6e8f6b9c2742e460c9b311226d489f14db60d01de4a64e0a4970caf8aea344ad4ea12449dd9d373ae9653049c84a0489549,2022-08,1,6,7,1,43
ID_faf0fff406522b9383282ab3829b0af7cb28eaca6fabcd2a29ce214614086649a2ff664c8c78e89c58572cb0e895e220b34e39c895d904d441656c1660354657,2022-08,1,11,7,1,35
ID_04ad5273b007b94f00598a59c58607d534b45bc49d63b1d40799ed891c2cc2c46490299a80d6a57e51cbb9c72a42a881387be76f948a30bd32914faf2c93e679,2022-09,0,11,9,1,45
ID_060afe765758de42ec5ac70000f040b3ddee968154fd294ceb8f775815d8b72a6d6b813b75166a3659eaab35a9849693689875124b713d51dacc7855fae85e92,2022-05,0,13,12,1,50
ID_0b8867d4d658e57321cc809ad6c980c41974291bd3f1755ab8b0ec2e7f354942d0cf2d450a70b28a872e164e74613a22f6129c37dc296f6f65e5d6ca841d9363,2022-08,1,12,3,1,40
ID_1f90666ac6fe73de4024898148019fa0aaafa7873af05085211e01b37be919ab51377658938078d52efb7adc47db0c3559150acc3c2f9560057b2baa4c608350,2022-09,1,14,10,1,32
ID_216a0fd62227fb27f18cbe4ce448deeddc19fcef5a0ed5bff80121cfec2753f97f71a2fd782ae1cc3714be5306c85d913494e92e24b4006c11debff9aff77c4b,2022-08,1,6,7,1,20
ID_27246ab2067de1690982baf019a9c9c9479bb4416c0f4b18b69439655b499014d613cdf36a3f56068157b420d5c79adc96d14b668a2f75aac8918b77d35c1bf5,2022-06,1,5,6,1,36
ID_2c83862545e012914152da37c866509412656bc2b0fb1ba8284c54df8da2eba9acf697f741ae51131d70705a4d6a21ecb1fe49faf65fc7225015c4b38dcb29b4,2022-07,1,15,7,1,47
ID_44f72a43b2ba49c2c52ace0a3e69e72e940919650d9ec59c4affafab3417ed9424be6c1b98f9d5e27ee1b8c20c740a0807ddd2e814f2cf3717fdccc33792fff4,2022-08,0,16,18,1,32
ID_476790c3ea46794c20c2eb494c55d60279f7a6f14972e710af47b34b5a63ac8d3d19edf69ac01d73cec2bc2f4efc290af4f21e207654b9d2c41293538dd33c86,2022-08,1,14,8,1,29
ID_545872ff65e8d6af026d17de95bfefe846eb58554eb7ed1b668e684dc62dc41fca0506fc6d4e9a18cb9043aa90365660164a4f2fba929a1d163b640e779ddfcc,2022-07,1,16,6,1,32
ID_587a98bf5c6396651af1aa079bd79f9c875bce65c2833f7e2a61c69c54189842917dacea5c87ada1078fb2bf59b0831e63f5826c85b01db0fc8c4442ed7ec766,2022-09,0,16,8,1,35
ID_5f29e2a9a24d8ef1ceef3209d81168fff90c64c50f0ab9415a80cc6f706c0ef8e272ce707f8e05b9b0691fb8e9fba3048ab00ed7be09e6122c8c4728be2653e6,2022-04,0,13,10,1,33
ID_60cd2d1c511d7f5d81bccccc6725967beccb182fed7e1e9516692d5160e234945c7a15683086f0bd72c8608531b7560d8ac165e6d4610b88f6976e962d28e448,2022-04,0,15,8,1,49
ID_6e5e2e8ddd0bd6bbe988c45582eb7aaed4b69e3d5ec0fbb0b8094565192deeadf21b2faf9bcbbbcd1575245729559a8a48e3785cf4ac69f0f84fea81cb10bffd,2022-08,1,16,13,1,42
ID_6fbaa5072629b89b9616b10a780dbad28b781ad5352e65cae30ef2899a25747d766a594803f0fac37b74f0b7947bd6653ed901b46893c06c33d9ec77816baa1d,2022-08,0,7,3,1,27
ID_7ed1bb4ea89c85bbe11a20852dfe5ac4188a75e1f50f24ec3f48ad4d800d9b3af8017fb5ddf5c8b1602a69612353ec4325b2de2f6090eaeab0df4b833bc6e69a,2022-07,0,13,12,1,58
ID_80495c8291e35f54db4510f83be619d790207db73ac2196e13830bdab1cec5ab7822e00c5e2290a0b69e9432c70d1e2a6bd26743d5577bd96330531a1b8d4580,2022-07,0,8,4,1,38
ID_94b908dc6626d80d5287f0a598f9e0198ccb580919ee8f0b778987cc10893e2e39f433c8eac43e39195643d5b4feb28c94e16967a194eadcbb90f56b23208526,2022-09,1,6,8,1,36
ID_975d0d9e697a5ded7d786b02e4ad4ab264452df0d5c25aa2f04b573cb64b9303f015bef879d2ecd13cdabfca9c1acb5b149fdebc5e6181990acd51b9ae4536c4,2022-08,0,15,11,1,50
ID_9c9b520c4a263e0e87fc0c20540c83cfda39d015fe33fd5ec32fb4d91eeecdb42865c280192d9ae1a82715ea06eeb9e0d1a64d20cbc4f50d77e21d0d56e03306,2022-08,0,12,8,1,36
ID_b62c94d2ec6311f0eea176346e42fe3dc398874c10c3e8267a5c034c2a5c6a33b3fac20bcb00cc5cc51c980b4a14cd7aabe3c43b83d59123a131199a83026dac,2022-08,1,16,14,1,46
ID_b769d048aa15f7bcdbf1665e64a2b3ada10e2f0fd3aa4471d254e5938ed5673bebe2a79da85f9a4e27a7fd9dd977262ed34d90caa331389b9c172656a5fc81a0,2022-08,0,12,12,1,25
ID_b9e4e9d2142df02b04eacff0be29d43c5ab7cc2638bb6a6afa7dee14ff037aaff1a5135cb7b7153e31980b9f51c7b27bceca0a7425ce072096d5b847a92417fe,2022-08,0,5,3,1,25
ID_be184d8e1d2322f7943ce403a1d4505735dd9602777928631b570d1773ea29072c8377e8ca2722d7ad8a2f0624e8a77ee11fe294fbce8a1e5d7828f256438b64,2022-07,1,10,5,1,34
ID_c6e605cec692ad708b893a954e78bbdc0f163136c0e2c9b365cef3d31839008a25f8a2e95b75e96704ad485ab84e993c44343999b1c5fab3b246552bccb5d978,2022-06,0,15,7,3,37
ID_c804df85aaefcf6017a5057c821e5f54c39e9f2cfc7096355eba4638cefcf56071aad7598b7f23c0ea4f16a191ca13add9c5e2bdcea63ea650be92e4f93b5c0d,2022-08,0,12,14,1,34
ID_c96b80a4da89ca1738aa5732eb9801e6d85d16bbe80d70c888c837dbdc5f7abd121b01ae2ec383e28a733292eb00ba098e63b9bd14d9a30d652532fb850369cc,2022-06,0,7,4,1,43
ID_d0889b79d064266c7418a73a1afa3b9a77a3fef7d1d42d39f867a47ce7dc761fccbe86c03e0c8d806d9f72d88680c66b0840a64c9b17173e293ebf9431654c9d,2022-06,0,12,2,1,28
ID_df5a427e4ad8378d4e52885733834ac9ac52ce98332d8a0d2d1650b1111d766a8f8ebd692d1cecc0fb78c3d8438a03bf9b349863b8addae00aabb00eff05e674,2022-03,0,14,4,1,34
ID_e3dde0ef141ee4d6fcac2c40c23eb2fa7b381f93784a62786350c8461a09b277beeaa548a26db8462a89f3866cab16bbcf23eb70dd484c4253896f0c4e1a5add,2022-08,0,9,7,1,31
ID_ef027a1a561cc3bfccbdc15151bc584f6a9b2ad43c031424a366abb7606fee03b662fdd123d17782e943c7a106d947f2cdef7d84be5e88ad47854d5c3aaa1157,2022-08,1,14,13,1,46
ID_ef75d57296cb7bc42b3396be0fe82605f6e77198ec98fa9af79e5fcef80acb9e1fc7929f4e7c178813e3d7ae2cce14c12c90d476d7f233644d63d8c57467db3d,2022-08,0,16,15,1,36
ID_f9d5c415dbc189c26eba9a45f479be8cf199969635591b7891b010dcbebd9798be1cd3d57ea87438eac90a8c3249819569f9d85eb703948cca724d16d93989c1,2022-08,0,19,5,8,33
ID_0d52b92c3a8b6c7d919ea5bc343067b67545ab95f6da9968fe6f7905a48fa71cff544068dcdc4f92d97d890703381c0696eab41a96353d1d53030fea03567a59,2022-04,0,6,6,1,31
ID_0f6c4525ced58ba249693cee8177501a543afbed6a4bfab2a875dfcddd5344fa40d1f3d9c8a34859a8a80fcac2d2511c62d4aa3827d18ffbd55f643dec1112a1,2022-07,0,6,7,1,24
ID_1325693a1a24880f6c5af565b7588bfc21ecfcfef3b28f94ceb5f090600e95e4bea4d91b58d187cad9b3d688a5d4c914fe464be6a9da56bcf062ef819cc92f22,2022-08,0,12,8,1,44
ID_15d7a56987cec1da1325de34f6b52a785c6895e78524454dea3132fcfd69836e1ddb79fd72338ff4168af7e05c1f8a1f45d71aeb0f89bed72c96b87a3ec2d5a6,2022-08,1,13,6,1,25
ID_1e9dfaf922e71e04d4125b80e27a540a21b97f72414ba64227f237d453a41fc40035f2bd35fcf90ce429b7ac9fa9e35eee18563fdc32d6bb85cf8161d3a330af,2022-03,1,6,7,1,39
ID_203c609851bc3268e5095d77eb330cc5b888d2cb2bd71798c0aa16349a42190d81efbf9c73903fc991fc6e1d763a988d2048aee20db9bd19ab815cc794bf15f7,2022-07,0,12,16,1,35
ID_21a78b764bb5a07aa3b285feda0ece8cfb85d6f2f6925f1f9465a9d6a636500768033a1a2b1a0842846d5c48e5393091efc41f73f2344d4191781c9e4aa09b99,2022-07,0,13,11,1,39
ID_373f2744a2dfa39f3846f3898769453848615d69f41fc681b39a4dd78f65da1dbd073305f1a36a0f2e4933260188d4dc66bdcbecd4f6dbe10fa9f1150c0d15f2,2022-08,0,8,14,1,49
ID_41742683cb9cde63b7b0c3a9d9b873e67d703cc433d88366db293379b3ae954e1d84cd3370d79f0bd2060d3084937bf458c7d9b47844a5117a5c0276b5e31f40,2022-06,0,6,6,1,26
ID_429b635a59ab0c33c0b0cae3a553a8ca59b8381f8c4adbdb7a057b0b49f7e946daff6cb534479e8af55833f5968c251aa20a54f093a3c4effa41e429f420eeee,2022-09,0,14,6,1,32
ID_4559b4c20b3cd18b14026f879adf52c1ce3421845277f8577a4fc2cdf024a6c36ee6ed958a297b92a4928a9366a42d383ae6f0b8dbf4292695e4109b7c1a33e0,2022-09,1,16,11,1,41
ID_4a4fe765858e76863a39fe0c573b5fa21e5ae8699ad63b1d8647e80aeb106aa32fa2c703d430c96ec989351fa289035fa96663db4481ec7ae043f9634a712c2a,2022-08,0,7,5,1,38
ID_54d714b6c32cdfda497884560e5e238a23400c720c35a37a7d8dbaf9258ca51175968c51d001a664fc6298bff1e21b08caa80344c20a29eb0fbd5c792c7d8a00,2022-04,1,15,9,1,36
ID_5a73f5b6a4f730b80ea8b5394d2c8a315911092ced379fd4c05cc09d50ea155ac2ee97be7e57087de153c76fb94fe4f1524c830bf15de083b3bcc4e5b181407e,2022-08,0,9,6,1,46
ID_6243a8c17967dd09f47bc7d5690444ed433fc34eea9253cd403577289b1de0dd531048bfd21d2b39b554e3a60e16feb9399c8a23dd6f1a0e6d61b5137a5b0b0b,2022-08,1,7,3,7,67
ID_714c79daf6c28832f7e11041616b31ee3f07acee806e6216fb1a8f779ad017d76f3bfae4f1a3aae2140b60e4e9d24488cec8a913631634a87f4096c70d22d7d3,2022-06,1,6,7,7,64
ID_741a69e4a251c736a663b9762a2e131640d1823176f34d14e74f74c8df9a460b59d33a3d605a18f19334ac0efdd444a95e210309f982bd175d15a496f1744ff7,2022-09,1,12,10,1,29
ID_76a44864d705f9ca2363b07b9aadd8108e599fe50eb73a27618517a3ef44c751c8e2214119f39da0d819d9bd20432d53193f78c667c86fbd7efd4c2dc820e4f4,2022-09,0,17,14,1,29
ID_772c7e14f3b8c9543d9ae37cb1a039e59b5047fe4c49dca2f52e064d327a7214a892786ec5e43d308d65b015349a6c04601593e21850b14409adec0ec796b2ec,2022-09,1,17,7,1,31
ID_7997e6c5b278b48df1ef8832826be630fdf4133eae87321228dc3e6466159866a06a212d2c3c061535c3930ba182ec14faecc8a738a7f9dd60e083a8402236dc,2022-08,0,16,7,1,25
ID_7ea48ee518b4ad660cd8b547482a0b1759837c7047511f2ee2098407269d7c8e25d152b9e76c2328ad1d6e3a26381ddc1a7786a05d3529e36358ae85c7a4bc1d,2022-09,1,14,9,1,26
ID_846d5d08fdcda20b9801cb43f71ed42705efb26271029b19c7ec8dcd962aaeda388c5bef23429acebab39b08bf0a848eaa751e6bb33675b383d1c7a7809ee12f,2022-08,0,7,10,1,46
ID_896ca02112baa10fb0aee10e96cc12b4516df6179c4dfacab216032f5a55799f77835bd7303ee3ed071fd7b4252fb8b3f7a846bd1006d53424d26f66851cc808,2022-06,0,14,7,1,23
ID_8ac27de8ea0c6e729b9d1264d0770de831a03bbca0f79e5128ef63e56409eb72b5358e6d000791455d747e4814c6cd837c22246d9ef5bd793d8be71bd6e52507,2022-09,1,18,10,1,45
ID_8ecbb2be686f1dc3872de9621ea9cef1c10b461960cfc2f8e78e770b0bb39bdee57b16b4e06187b7f59ce7131766bd4ec9ee8d203adae41ebec09932ff5231ae,2022-07,1,7,8,1,41
ID_90b135fdd3b0f0e140f5a74a47d8b4030f77ab18a95f512840afc82bec928680f61b3b0c6d53b679fc10ac7b3652f5da785d331683c28c7632cf2fd296985f56,2022-08,1,7,7,1,48
ID_987c8d32dc1f359052c2512ca20fa6d65874c930e93eebfde68b802bbc9c50185a6ce1874536fc1299db5cade3f51aeb70aa59aacf07cf43dfca009778f4208a,2022-09,0,14,14,1,39
ID_9d740393e60481285b760cd7cffebe1f8d3a8425302005a9620008a4859087decf30964928316807aaedf8e9f7d92c09da82cdd591782cb2b7b1218e7a8c192d,2022-05,1,3,7,7,58
ID_9e3292666b42278c9f52ec18a8a472d58f72847550d1b885874996d79bbdddd30738a676015560812821591c200dee27834da3a78bf09ea082387e39d869fe8e,2022-09,0,6,8,1,34
ID_a4bae6b361ac4cc7b873a445935f84ad69d252392195c53952138e27d754033cf3b5935d04ed899568114d3ab46af27d501cd59e4aacb5a4a584a1e3210a2f49,2022-08,1,7,8,1,42
ID_a8f74950a9a5d9b8b3e19281b1bc7009e7460dea97f550f382e6c974c100bd5b8041a99b63ed72769bcc014fca1a91c5fc93e7f980a185a1601c23ff8e1ba3f0,2022-08,0,16,10,1,41
ID_ab908f43062d139a346207990936b23042116e265356ad0a512a375e316bc373b576e37a747de40ec94688cee9c32c5282cc3170c1dfd1c9c510fc7452460371,2022-08,0,16,5,1,32
ID_abb79ca7bcd8f5d53d6523eee16d55578b73104df12216d35dac2904324a64d29fd71fcb44bff98005574c42043ea475bace62f5481383073cbaa71526d4c201,2022-08,1,13,4,1,48
ID_b73ddbbcc651be556049fb51b8e45aeae5f40608109b8cf523cb382c0c4721e4351837c1904fb26004ad5bce127d222dd548c04b3156b06526e63d5c5738e410,2022-08,0,18,13,1,32
ID_bdcb026e7bb38055e777e87a1293b067951e256af4df73e137d33da888d0f497f395a911664f3c665e82648ad279a0da00c0e9c33068f02e43d86414fb396b98,2022-08,0,14,17,7,47
ID_be3ea5e2ebf8c423665c125010f8b94e202bb0b6badd3e078edb2f0e7ddb0a8d67788c1f85bf68758e6ecad80dc558a9b6362b8e627e74030574f830c1998662,2022-09,0,15,17,1,38
ID_c551e6dfce436e85b8773a9ce3b755350d9b17e666750184bd8f2b94b4e2dcd52bd47c02bb6f02df7ed3d3d1cc57ffafa207648f7775c82bd104ede731dd12a2,2022-08,0,7,12,1,36
ID_cbb9a6f15088cf03a2d22eff64fd7df0dbe5f258227fcd20a6718aaa59d5bce063228b9691b4e998769c3458d44a4cb033314191877d59541e0a7e8ca8fa262f,2022-08,0,14,6,1,40
ID_cd6b5ea175879cbd826dfbbe3c84809f3bcc006200a7cfca6a889aa3c981a686f5c3320caccac905b14cb109b93bbbd559e5f51a406688207871fe49e9c3992a,2022-08,0,16,8,1,50
ID_cfec3e365e1455fec3ea73b51c0b5cf1722c28783764bdfcf96637fd63b21f2cd6a05c99af3de2bb8c264408527d45800cd6a9cd5065ba7727043ebaeee0339f,2022-08,1,10,11,1,32
ID_d961f139b345b45eb293128eb6862c4a4f8c0bae895d8d9aaf0fa5f26885fee550102c0d8e36e4efef610e5dd4eeaf24f2c14945d3c12b4847125533c514cfa2,2022-06,0,10,13,1,42
ID_e179b1e3518b6d22e71371137225be28927572350282f7b3718862fdb4b38091558c49fa152e7f26d83feee00f2aa4bab7ded5d258e9d14b70ee18268c511e9f,2022-09,0,12,5,1,45
ID_e82b2657db897e9600cd23003bdc5e58e42efbca7336d31faf4e70d57be4e4294f6d6e86b3e3cff4d0528aed64d91e5bf31f1e588376d100ea8b88f1a07f6dbc,2022-08,0,13,11,1,32
ID_e93adafd9375a6d3a942ab1545ab5f828bd9b7aec0b06eddffe1e76f4125183bf1c23b0319654d00d2459f82fba136db6476e430cd99d169feea48acee663a69,2022-08,0,10,7,1,22
ID_f232ee4f229c9196023ff95267b1579bd61f4bf7acc2b3def8ca86bad45e30748a2adffecc568d777b6f6aa1e934d3b22b6366716df1acec3da58cb30a1d3354,2022-08,0,8,9,1,23
ID_f3c905c51204535b79da8fa893e9a3337b5d74ca4a3e9208b202971cec7ad705171b7a6a7d44c6adcc9873e46978cd6e90591bb6f605f49a85732bdeee1aa086,2022-08,1,17,6,1,43
ID_fb772096ba0f531f6eb51e071ce15736b104769e65ce3245bcbfc9e4c5ad6b2c44edbfd56bca5c539effe6096af649d941ecee0192648bb08961afbf9d51a59b,2022-09,0,6,4,8,27
ID_fc817e8cf4be441051cfb7ab2b5d9d3b7fc9a5faa4f8d2882d4ced1457f1cc926c2b6151c88495b28721ee3327268956fd7d3f4056559447c5647ad5878f924a,2022-09,0,17,13,1,45
ID_fcd987bc40e9ebc8affb5eb4fcca6b3d2a822a6294de564be770e8ffdd9d63d7ec96831ed4d04d7098720f5cb4a5142c61683efb1eb23270efe796592a78b1db,2022-09,0,6,5,1,37
ID_0b4fb147c21a2e1661fab0be4e09ad82b487e51b208042353e2b4be3dbc284e29947796fad294e4ee9c55ff7ed4cf146c47526fe7c1274a01769cbdb54f53404,2022-06,0,16,11,1,47
ID_12e4b7fa613780dd1a0a72c7a9015ce97ff4af775ffbd55d46e1e7de5dacafe03ab5b751df3332be7950259fc94bc9e51e135168a76d444b79361d13d2ec488f,2022-09,1,8,12,1,38
ID_15bd4c7d0d0e4275a982cd9ba61742b7cdd97ced816ab9a8e1d853244e6984f3df362b6153ed496b5d530569b74fd1699abfff0cc7b2d37a303fa9dc98b52ebb,2022-04,0,1,6,1,22
ID_16034ec12cd3b479410e86724e2cd0837284778e3e7d9cbfcd396c2edf1f917b61205d4f878d8baf56e8d31161afa01656ea963933f5fe4b126ba880d14647ed,2022-09,0,15,6,1,22
ID_17dd1eb59aa5720a5e01595a845424981c4a4bb85a5e8ed40cd731dc84b7bbea16927763b9610ef87b46e9c797245c7784bc986abd68e73a081b4f31f6a55549,2022-09,1,5,6,8,31
ID_1a22e43cb4b1d82a2bb278f1b91aa632f659153dbcf63ed63cf45a588878f07f31cada39b5601aa9e2fff217bba1371c0fe87b9dad3ab36844c220ced0783695,2022-08,0,12,6,1,21
ID_1c0a8eff8109ca3c6506af9a0c6cd8d4f6209bd12979b75fca4f481e364d12dbd3dcc467433e061d2f641ebc7cb8b5915bd4feaab570314e9facc3f635c924e3,2022-03,0,8,7,1,34
ID_1c3f4cfc9789dca5c77f80e433633e5b106f096003b8ca2ae2e1855fdf27427c1017fe8487de2cc6e3eb9fda5f3017a4aa779e3a2de0074299decf872ccf6fbb,2022-06,0,4,11,1,26
ID_23d733fa570a5c4d2435622907a3a0de46a312f993e8851ffd5cb0fdad0aa373e127d8091b8abd69725fa7f47091596e0da8fab65d9913b684b0bb61af608aad,2022-08,0,12,4,1,43
ID_23f6b984e4ec2f3a7883e5ffe048b038cd87737c80d961b8de0f6fa232d86b59bbc8e00c62cf8b2f7599115fb7f2ea687872ae4f4d2feb649bedf4733ecdde41,2022-07,0,10,10,1,43
ID_2b9a91de240f9cd1da7f3e991b5836c6f55c72ff4e2ac26d5b135e3389b23867923f03a11ed47688a98d9f4d0c06ee6eede6b7e1614d8e9f61f98444c56c1bd8,2022-08,0,16,13,1,48
ID_2cb9236e08923e6922d7a78319cf377221854a4dd6592142cf570829920bab06f32e36c65de2b2692b165fed9eb468f848bbf35c5a9ff715b3b65458311d5ba8,2022-09,0,17,19,1,42
ID_3591b167b03bb0ad849df2ecdd4f9fca7c44be411963960fe65d183a824ba90da0fa04d540610d709a72a6552979b71ee727ddd4bd4479d038a0849b66739cc8,2022-07,0,14,4,1,32
ID_398c40f7277885e09f93d8ad0543e8ad9500b7e341fa130834c66035b94abc0f3eededf6ec11e14a654ec7a983550b398973ed79b307deaf4f7111c64ad38dfc,2022-09,0,15,13,1,25
ID_3dbff6158951a0529f5063fc715fd7a1593cbee84ef0c65a20c62c99d1e04c6d67672bf39fac5850ca725e5421c601f6dfbd385e8af024d355673620c8045a9e,2022-08,1,1,20,1,36
ID_406cf25ba496653bc96143d6c628e6e50d72eea4e04a72738cf208453176417a547280619e5613a6da314d5006b1dce477b0a65351bc79a92d25ea2ca689d13e,2022-09,1,15,17,1,27
ID_543a76e362d9f81a1ae1f8d173c19c46f3b7bcc890f7233eb5a93133ca230c9b635fc28453d8cfa5e942c4318c13d4d20df439d4868003a53942304c3a5c86c5,2022-08,1,9,10,1,45
ID_5a7c0bb6e05360c0ab710c2a304cb0eb3e5cc81623b4edbfff8a02552acb9f3c109368a96fbddfd4bd099a3366a865f3c2a3535417e31e2389566d17856cebc7,2022-05,1,14,16,1,32
ID_5bfee833be8a8eb8bb62746be31396be577a25037f48a7dd4b6354ac4f2ab7053a80044af5dbae719231fb00da495c869f1357db4153c20b800bdabc2e453d90,2022-05,0,7,12,1,47
ID_60437f5fb3c7b93d5a7b9247ab62e9d8074a18bbbc12937b8454be867082f3f8e10cf3f3db0c76c72440321fd49c741f0ca47a15f47784cc0eaaf5d56f7b93fa,2022-08,1,1,6,1,36
ID_6b3e403d39d3624999069922085af9f4a713a76ced9c13862c2fd0585fde59b81c972e82904a440fc17a0d8f3766e98f9c64d2b6185e163f39765c6b59d62449,2022-07,0,12,7,2,23
ID_6f3c4f755fcfc93af0498a71237acc07365027b6749809734ab11af6f516d2ba6776c2c75e8fb06deb5960340e7278472c8e85401d5ed1094b0976efd7879d55,2022-08,0,16,4,1,24
ID_7d4d48302274912c5fca624b1e8b5dc2cb898a0d41bfa68e0f0cc066d8561abe2a59671647ae71fef4805e8d9e6fa63a995599cbecffbb4e973790a1e8f8d184,2022-07,0,15,8,1,40
ID_805c932d042619d68b5d3a032d895bbdaa374c59b1beda42ed74c09c6c81a4389fe18c5443b6e36d239ed83b2c50337065d1df99d9825412e500f55b9d829d15,2022-08,0,10,11,1,30
ID_82712a446168c44e709fd90c833b6490fd63de012e4152ddfb2199a42c0954a056d76d4b927217a0dc7a4c0b484037cf4f3241776fcebf1be9fb2e57b2b3c3d3,2022-08,1,10,6,1,44
ID_836fe0b2642fd6b86ada78a2ac0bf183bb5804fbcaba89362b88d6aa30d10ccd943632233739d06e74ad046c4e3f855863d7bc0b1eb3596f7a421079e08a9ace,2022-07,1,13,9,1,42
ID_85feecf2a76c3ab765f4912705f93f0d0baf0254dfbbffc56f02f4fde95a813cf4383477d8a92f846694aec6897445ca40ba6a7bd27b651d41cd689ef1e1d7b3,2022-09,0,16,11,1,30
ID_86833e12e78bf3fe3a524d2e3528b833fa56c27a069598c1536fc1a189031f34ee45b79591d0ff1d23acc995516e1f949f44e1d547fd4aedec2eb3a6532775db,2022-08,0,7,8,1,43
ID_9206adcb24f9ce117f23ec16f234bab05c57dea1193ef4a8fd59f6e9a16be4f2b1c9d5eafbe848a5303b22f3e1a256ff3b25830ee82cc7980663045eae840870,2022-09,1,17,16,1,32
ID_92ef0efd71aae865ff3eb1ac270490fa34de3fdbea31a93154f405252898d82f23cfb902b1d86e1e9f8560b071c953489f68c7552228b8f4add4053321fd5f39,2022-09,1,16,16,1,24
ID_ab279a348c3b314b0383de6c8e6a51aee9c2b82cf680412da3978616ed45d08428eb67327281a68585a0f2f8738fbec95654f53a7e510b5ed03cf9e78953e83e,2022-08,0,6,5,1,30
ID_bb3b2b22ae9144782768e561ae5b8ffd826a215b33ddb8eb5ec0a2a5c863d500648e47ea7ebc7952c79ac5815540ea91cfd8a0bed6b42adc3b928ae86b01ffab,2022-08,0,13,16,1,35
ID_c177f04b4390134b211a9827ea3b3d5e50d69f85ddd0496b6271a8d9b138ca24224574cb03f5af09eae5d0fca505f641fbdb2f2e28114ed8710928657d006186,2022-08,0,15,13,1,40
ID_c2a1740258ba8a31e2621fd2ccb1d658391cd695363fadb4b8a80ac285c11b1bcb54070beb8c361d8a9eaa5359faeda724bd4768ddc02f9fb4d6b5f667485d3c,2022-09,0,15,15,1,51
ID_c387ff5b10452de907a3859a66c78237091e133706ebee630d61baf410d26a3862b8e6157792ec55cc206908e899d9bb61f895d70b64df27bf08906060528e78,2022-05,0,12,10,1,35
ID_c887a537dfd51a31560adc3a02564c8a3d56f7206732ec4977a00af0771c7208ff97210a35f5e84fe4de9928596562c56ba3941a80915a813b0a70e3b7767d4a,2022-09,0,18,9,1,43
ID_c8dfba7eb932172f55ac04ef3e732ffb7f36ee3511a2a2512d0885f21ec3c583832664d09c2295759c62d8412a675d4f580cb62c41dab7bfc2cb76fa489ff5d6,2022-08,1,10,7,1,38
ID_d4bb63f0da731fbbe3b7600396023c8b3841ac4144f71d3a11472f0cf87944a33a6c7af40b8f8fcf74b240f6d8731e384ec04be8f105fbb682f8afaf97e6e571,2022-09,0,12,4,1,48
ID_da344f79d50a0cbe299d5cc39a8c47435cbea32058efcbad2441672176cc0e983c527cd642c4cd682fa95af04e40d97cdd27b7a33334d1ebeab7b5a26474a112,2022-09,1,12,5,1,46
ID_db82bfd49b56eb8e4a3b59156c55c5a8cb6242de266f0fcf3f04191ff0932cc7c6cdb1c39fa86ec66b0952c5dcfdbafcd8647c359b0d2854efad9d3fcc48ca95,2022-06,0,9,5,1,45
